Date,Open,High,Low,Close,"Daily Change %"
19-Jun-2013,18.29,18.68,17.75,18.46,0.93
18-Jun-2013,17.89,18.85,17.89,18.29,2.24
17-Jun-2013,18.28,19.35,18.13,18.18,-0.55
14-Jun-2013,19.44,19.44,17.65,18.35,-5.61
13-Jun-2013,18.85,19.77,17.76,19.44,3.13
12-Jun-2013,19.49,19.85,18.75,18.85,-3.28
11-Jun-2013,17.41,19.59,17.41,19.49,11.95
10-Jun-2013,17.35,18.63,17.04,18.11,4.38
07-Jun-2013,17.35,17.51,16.78,17.35,0.00
06-Jun-2013,16.78,17.52,16.59,17.35,3.40
05-Jun-2013,16.79,17.5,16.78,16.78,-0.06
04-Jun-2013,17.29,17.55,16.72,17.26,-0.17
03-Jun-2013,16.99,17.92,16.99,17.29,1.77
31-May-2013,16.04,17.21,15.88,16.99,5.92
30-May-2013,17.86,17.86,15.84,16.04,-10.19
29-May-2013,16.79,17.87,16.79,17.86,6.37
28-May-2013,17.03,17.62,16.63,17.12,0.53
27-May-2013,17.7,18.04,16.68,17.03,-3.79
24-May-2013,18.73,18.8,17.61,17.7,-5.50
23-May-2013,17.72,19.36,16.96,18.73,5.70
22-May-2013,17.88,18.03,16.95,17.72,-0.89
21-May-2013,16.99,18.22,16.99,17.88,5.24
20-May-2013,17.57,17.99,17.3,17.71,0.80
17-May-2013,17.74,17.83,16.76,17.57,-0.96
16-May-2013,18.13,18.52,17.46,17.74,-2.15
15-May-2013,17.17,18.16,16.54,18.13,5.59
14-May-2013,16.53,17.7,16.53,17.17,3.87
13-May-2013,16.84,17.79,16.77,17.51,3.98
11-May-2013,16.86,16.89,15.85,16.84,-0.12
10-May-2013,16.6,17.13,16.4,16.86,1.57
09-May-2013,16.76,17.15,16.53,16.6,-0.95
08-May-2013,16.5,17.22,16.01,16.76,1.58
07-May-2013,15.84,16.53,15.56,16.5,4.17
06-May-2013,15.55,16.59,15.53,15.84,1.86
03-May-2013,16.28,16.55,15.43,15.55,-4.48
02-May-2013,15.1,16.73,15.1,16.28,7.81
30-Apr-2013,14.33,15.64,13.81,15.1,5.37
29-Apr-2013,13.88,14.72,13.88,14.33,3.24
26-Apr-2013,14.6,14.6,13.84,13.88,-4.93
25-Apr-2013,15.07,15.58,13.87,14.2,-5.77
23-Apr-2013,16.22,16.45,14.63,15.07,-7.09
22-Apr-2013,15.36,17.25,15.36,16.22,5.60
18-Apr-2013,16.36,16.49,15.21,15.36,-6.11
17-Apr-2013,16.25,16.58,15.76,16.36,0.68
16-Apr-2013,16.61,16.8,16.04,16.25,-2.17
15-Apr-2013,16.45,17.07,16.24,16.61,0.97
12-Apr-2013,16.97,17.26,16.33,16.45,-3.06
11-Apr-2013,16.49,17.59,15.99,16.97,2.91
10-Apr-2013,16.82,17.43,16.03,16.49,-1.96
09-Apr-2013,15.82,17.26,15.82,16.82,6.32
08-Apr-2013,15.67,16.96,15.67,16.77,7.02
05-Apr-2013,15.85,16.47,15.23,16.16,1.96
04-Apr-2013,14.87,16.08,14.8,15.85,6.59
03-Apr-2013,14.1,15.06,13.84,14.87,5.46
02-Apr-2013,14.85,15.09,14.1,14.1,-5.05
01-Apr-2013,15.22,15.85,14.8,14.85,-2.43
28-Mar-2013,15.8,16.2,15.22,15.22,-3.67
26-Mar-2013,16.36,16.84,15.64,15.8,-3.42
25-Mar-2013,15.54,16.36,14.92,16.36,5.28
22-Mar-2013,16.51,16.51,15.45,15.54,-5.88
21-Mar-2013,16.66,17.24,15.9,16.51,-0.90
20-Mar-2013,16.71,17.44,16.17,16.66,-0.30
19-Mar-2013,15.85,17.84,14.83,16.71,5.43
18-Mar-2013,15.16,16.59,15.16,15.85,4.55
15-Mar-2013,14.66,15.29,14.19,15.16,3.41
14-Mar-2013,16.2,17.16,14.58,14.66,-9.51
13-Mar-2013,15.13,16.43,14.69,16.2,7.07
12-Mar-2013,14.25,15.67,13.7,15.13,6.18
11-Mar-2013,13.34,14.32,13.12,14.25,6.82
08-Mar-2013,12.85,13.58,12.85,13.34,3.81
07-Mar-2013,13.4,13.62,12.83,13.07,-2.46
06-Mar-2013,13.39,13.6,12.9,13.4,0.07
05-Mar-2013,13.67,13.74,13.22,13.39,-2.05
04-Mar-2013,14.06,14.51,13.67,13.67,-2.77
01-Mar-2013,14.86,15.09,13.93,14.06,-5.38
28-Feb-2013,16.23,16.23,14.59,14.86,-8.44
27-Feb-2013,17.36,17.36,16.11,16.23,-6.51
26-Feb-2013,16.73,17.6,16.47,17.36,3.77
25-Feb-2013,16.79,17.33,16.61,16.73,-0.36
22-Feb-2013,16.94,17.29,16.36,16.79,-0.89
21-Feb-2013,15.6,17.25,15.25,16.94,8.59
20-Feb-2013,15.81,16.01,14.88,15.6,-1.33
19-Feb-2013,16.29,16.5,15.48,15.81,-2.95
18-Feb-2013,15.24,16.61,15.24,16.29,6.89
15-Feb-2013,15.09,15.49,14.13,15.24,0.99
14-Feb-2013,15.14,15.52,14.67,15.09,-0.33
13-Feb-2013,15.31,15.31,14.47,15.14,-1.11
12-Feb-2013,15.65,15.71,14.98,15.31,-2.17
11-Feb-2013,15.16,15.74,14.96,15.65,3.23
08-Feb-2013,14.89,15.22,13.75,15.16,1.81
07-Feb-2013,14.26,14.89,13.56,14.89,4.42
06-Feb-2013,14.61,14.61,14.1,14.26,-2.40
05-Feb-2013,14.34,14.83,14.11,14.61,1.88
04-Feb-2013,13.76,14.62,13.51,14.34,4.22
01-Feb-2013,14.13,14.18,13.76,13.76,-2.62
31-Jan-2013,14.38,14.54,13.65,14.13,-1.74
30-Jan-2013,14.47,14.68,14.05,14.38,-0.62
29-Jan-2013,15.17,15.28,14.28,14.47,-4.61
28-Jan-2013,14.77,15.49,14.41,15.17,2.71
25-Jan-2013,14.46,14.98,14.32,14.77,2.14
24-Jan-2013,13.67,14.55,12.84,14.46,5.78
23-Jan-2013,13.89,14.28,13.13,13.67,-1.58
22-Jan-2013,13.66,14.06,12.9,13.89,1.68
21-Jan-2013,13.89,14.39,13.63,13.66,-1.66
18-Jan-2013,14.01,14.26,13.25,13.89,-0.86
17-Jan-2013,13.99,14.25,13.66,14.01,0.14
16-Jan-2013,13.58,14.14,13.06,13.99,3.02
15-Jan-2013,13.7,14,13.34,13.58,-0.88
14-Jan-2013,13.23,14.02,13.22,13.7,3.55
11-Jan-2013,13.27,13.35,12.83,13.23,-0.30
10-Jan-2013,13.32,13.63,12.85,13.27,-0.38
09-Jan-2013,13.27,13.56,12.58,13.32,0.38
08-Jan-2013,13.92,14.06,13.21,13.27,-4.67
07-Jan-2013,13.37,14.04,13.37,13.92,4.11
04-Jan-2013,13.47,13.63,13.28,13.37,-0.74
03-Jan-2013,13.71,13.94,13.22,13.47,-1.75
02-Jan-2013,13.69,13.91,12.99,13.71,0.15
01-Jan-2013,14.95,14.95,13.64,13.69,-8.43
31-Dec-2012,13.63,14.97,13.63,14.95,9.68
28-Dec-2012,13.74,13.83,13.46,13.63,-0.80
27-Dec-2012,14.1,14.34,13.62,13.74,-2.55
26-Dec-2012,14.49,14.98,14.03,14.1,-2.69
24-Dec-2012,14.63,15.15,14.15,14.49,-0.96
21-Dec-2012,14.32,15.06,13.77,14.63,2.16
20-Dec-2012,14.47,14.9,13.77,14.32,-1.04
19-Dec-2012,14.44,14.64,13.28,14.47,0.21
18-Dec-2012,14.92,14.92,14.07,14.44,-3.22
17-Dec-2012,14.23,15.06,13.42,14.92,4.85
14-Dec-2012,14.71,14.83,13.43,14.23,-3.26
13-Dec-2012,14.51,14.86,13.29,14.71,1.38
12-Dec-2012,14.67,14.67,13.4,14.51,-1.09
11-Dec-2012,14.51,14.84,13.39,14.67,1.10
10-Dec-2012,14.96,14.96,14.22,14.51,-3.01
07-Dec-2012,15.24,15.51,14.42,14.96,-1.84
06-Dec-2012,16.62,16.62,15.02,15.24,-8.30
05-Dec-2012,15.91,16.72,14.79,16.62,4.46
04-Dec-2012,15.62,16.17,14.62,15.91,1.86
03-Dec-2012,15.15,15.72,14.54,15.62,3.10
30-Nov-2012,15.37,15.38,14.06,15.15,-1.43
29-Nov-2012,13.96,15.62,13.48,15.37,10.10
27-Nov-2012,14.67,14.68,13.39,13.96,-4.84
26-Nov-2012,14.68,14.94,14.09,14.67,-0.07
23-Nov-2012,14.91,15.01,13.42,14.68,-1.54
22-Nov-2012,15.46,15.55,14.65,14.91,-3.56
21-Nov-2012,15.81,16.03,14.82,15.46,-2.21
20-Nov-2012,16.68,16.68,14.72,15.81,-5.22
19-Nov-2012,16.22,17.22,14.71,16.68,2.84
16-Nov-2012,15.53,16.27,14.13,16.22,4.44
15-Nov-2012,14.91,16.36,13.85,15.53,4.16
13-Nov-2012,14.86,14.91,13.93,14.91,0.34
12-Nov-2012,14.37,15.11,13.75,14.86,3.41
09-Nov-2012,14.22,14.8,13.57,14.37,1.05
08-Nov-2012,14.51,14.57,13.86,14.22,-2.00
07-Nov-2012,15.21,15.39,14.41,14.51,-4.60
06-Nov-2012,14.63,15.64,13.83,15.21,3.96
05-Nov-2012,13.66,14.98,13.49,14.63,7.10
02-Nov-2012,14.08,14.08,13.25,13.66,-2.98
01-Nov-2012,14.4,14.67,14.01,14.08,-2.22
31-Oct-2012,15.17,15.18,14.31,14.4,-5.08
30-Oct-2012,15.12,15.55,15.09,15.17,0.33
29-Oct-2012,14.21,15.37,14.21,15.12,6.40
26-Oct-2012,13.52,14.81,13.52,14.21,5.10
25-Oct-2012,13.71,14.55,13.4,13.52,-1.39
23-Oct-2012,13.04,14.22,12.93,13.71,5.14
22-Oct-2012,14.34,14.37,12.87,13.04,-9.07
19-Oct-2012,14.76,15.19,13.95,14.54,-1.49
18-Oct-2012,15.17,15.17,14.15,14.76,-2.70
17-Oct-2012,15.57,15.57,14.36,15.17,-2.57
16-Oct-2012,15.9,15.9,14.82,15.57,-2.08
15-Oct-2012,16.49,16.68,15.78,15.9,-3.58
12-Oct-2012,16.49,16.82,15.37,16.49,0.00
11-Oct-2012,16.83,17.24,16.12,16.49,-2.02
10-Oct-2012,16.8,17.16,16.5,16.83,0.18
09-Oct-2012,17.17,17.17,16.32,16.8,-2.15
08-Oct-2012,16.78,17.59,16.17,17.17,2.32
05-Oct-2012,16.44,17.49,15.68,16.78,2.07
04-Oct-2012,16.5,16.62,15.59,16.44,-0.36
03-Oct-2012,16.34,16.98,15.69,16.5,0.98
01-Oct-2012,16.16,16.77,15.99,16.34,1.11
28-Sep-2012,16.91,16.91,16.13,16.16,-4.44
27-Sep-2012,16.97,17.09,15.73,16.91,-0.35
26-Sep-2012,17.11,17.3,16.62,16.97,-0.82
25-Sep-2012,18.83,18.83,17.11,17.11,-9.13
24-Sep-2012,18.93,19.83,18.46,18.83,-0.53
21-Sep-2012,18.62,19.45,17.09,18.93,1.66
20-Sep-2012,17.83,18.81,17.13,18.62,4.43
18-Sep-2012,17.78,18.09,16.17,17.83,0.28
17-Sep-2012,15.38,17.81,15.38,17.78,15.60
14-Sep-2012,15.67,15.67,13.86,15.38,-1.85
13-Sep-2012,15.04,15.83,14.62,15.67,4.19
12-Sep-2012,15.38,15.66,14.64,15.04,-2.21
11-Sep-2012,15.27,15.51,15.1,15.38,0.72
10-Sep-2012,14.76,15.46,14.76,15.27,3.46
08-Sep-2012,15.26,15.26,14.45,14.76,-3.28
07-Sep-2012,16.98,16.98,15.2,15.26,-10.13
06-Sep-2012,17.01,17.07,16.23,16.98,-0.18
05-Sep-2012,16.59,17.15,16.19,17.01,2.53
04-Sep-2012,17.28,17.28,16.59,16.59,-3.99
03-Sep-2012,17.3,17.5,16.86,17.28,-0.12
31-Aug-2012,16.67,17.35,16.59,17.3,3.78
30-Aug-2012,16.74,17.04,16.55,16.67,-0.42
29-Aug-2012,16.35,16.9,15.64,16.74,2.39
28-Aug-2012,16.47,16.76,15.8,16.35,-0.73
27-Aug-2012,16.16,17.03,14.68,16.47,1.92
24-Aug-2012,16.12,16.8,15.66,16.16,0.25
23-Aug-2012,16,16.36,15.44,16.12,0.75
22-Aug-2012,16.3,16.53,15.79,16,-1.84
21-Aug-2012,15.73,16.49,15.71,16.3,3.62
17-Aug-2012,15.69,16.02,15.21,15.73,0.25
16-Aug-2012,15.64,16.13,15.07,15.69,0.32
14-Aug-2012,16.01,16.15,15.57,15.64,-2.31
13-Aug-2012,16.07,16.65,16,16.01,-0.37
10-Aug-2012,16.33,16.51,16.03,16.07,-1.59
09-Aug-2012,16.37,16.77,16.04,16.33,-0.24
08-Aug-2012,16.21,16.74,15.51,16.37,0.99
07-Aug-2012,16.22,16.33,15.74,16.21,-0.06
06-Aug-2012,16.12,16.51,15.68,16.22,0.62
03-Aug-2012,16.77,16.96,16.12,16.12,-3.88
02-Aug-2012,16.45,16.91,16.45,16.77,1.95
01-Aug-2012,16.01,16.48,15.86,16.45,2.75
31-Jul-2012,16.6,17.13,15.93,16.01,-3.55
30-Jul-2012,16.44,17.32,16.43,16.6,0.97
27-Jul-2012,16.37,16.75,15.42,16.44,0.43
26-Jul-2012,16.75,17.58,15.92,16.37,-2.27
25-Jul-2012,16.97,18.14,16.48,16.75,-1.30
24-Jul-2012,18.66,18.66,16.56,16.97,-9.06
23-Jul-2012,16.89,18.67,16.89,18.66,10.48
20-Jul-2012,16.38,17.31,15.84,16.89,3.11
19-Jul-2012,17.44,17.44,16.33,16.38,-6.08
18-Jul-2012,17.78,17.83,17.06,17.44,-1.91
17-Jul-2012,18.77,18.77,17.72,17.78,-5.27
16-Jul-2012,18.26,19.01,18.08,18.77,2.79
13-Jul-2012,18.71,18.71,17.62,18.26,-2.41
12-Jul-2012,18.39,19.31,18.02,18.71,1.74
11-Jul-2012,17.83,18.57,17.8,18.39,3.14
10-Jul-2012,18.72,18.87,17.8,17.83,-4.75
09-Jul-2012,18.04,19.09,18.04,18.72,3.77
06-Jul-2012,18.35,18.63,18.04,18.04,-1.69
05-Jul-2012,18.27,18.7,18.09,18.35,0.44
04-Jul-2012,18.56,18.83,17.48,18.27,-1.56
03-Jul-2012,19.01,19.01,18.14,18.56,-2.37
02-Jul-2012,19.08,19.7,18.79,19.01,-0.37
29-Jun-2012,20.62,20.62,18.8,19.08,-7.47
28-Jun-2012,20.37,20.73,19.53,20.62,1.23
27-Jun-2012,20.23,20.81,19.39,20.37,0.69
26-Jun-2012,21.57,21.76,20.04,20.23,-6.21
25-Jun-2012,20.58,21.63,20.04,21.57,4.81
22-Jun-2012,19.94,21.52,19.61,20.58,3.21
21-Jun-2012,21.03,21.22,19.43,19.94,-5.18
20-Jun-2012,21.43,21.72,20.11,21.03,-1.87
19-Jun-2012,22.6,22.6,21.04,21.43,-5.18
18-Jun-2012,25.54,25.54,22.25,22.6,-11.51
15-Jun-2012,25.71,25.92,24.49,25.54,-0.66
14-Jun-2012,24.36,25.82,23.4,25.71,5.54
13-Jun-2012,24.2,25.32,23.53,24.36,0.66
12-Jun-2012,25.02,25.43,23.94,24.2,-3.28
11-Jun-2012,23.47,25.02,23.47,25.02,6.60
08-Jun-2012,23.64,24.75,23.45,23.47,-0.72
07-Jun-2012,24.9,25.06,23.34,23.64,-5.06
06-Jun-2012,26.26,26.26,24.26,24.9,-5.18
05-Jun-2012,25.6,26.69,24.27,26.26,2.58
04-Jun-2012,26.77,28.65,25.6,25.6,-4.37
01-Jun-2012,25.25,26.77,24.88,26.77,6.02
31-May-2012,25.3,25.97,24.99,25.25,-0.20
30-May-2012,24.03,25.54,23.29,25.3,5.29
29-May-2012,23.68,24.33,22.7,24.03,1.48
28-May-2012,25.14,25.4,23.59,23.68,-5.81
25-May-2012,25.49,26.6,24.06,25.14,-1.37
24-May-2012,27.13,27.13,24,25.49,-6.04
23-May-2012,24.39,27.2,23.21,27.13,11.23
22-May-2012,23.92,24.63,22.6,24.39,1.96
21-May-2012,23.55,24.35,23.2,23.92,1.57
18-May-2012,23.59,25.45,22.57,23.55,-0.17
17-May-2012,23.71,24.27,22.21,23.59,-0.51
16-May-2012,22.28,24.54,22.28,23.71,6.42
15-May-2012,23.26,23.26,22.2,22.28,-4.21
14-May-2012,22.48,23.52,22.48,23.26,3.47
11-May-2012,22.72,23.93,22.35,22.48,-1.06
10-May-2012,23.04,23.64,22.07,22.72,-1.39
09-May-2012,22.16,23.87,22.06,23.04,3.97
08-May-2012,20.22,22.3,19.65,22.16,9.59
07-May-2012,21.12,23.23,20.18,20.22,-4.26
04-May-2012,19.25,21.45,19.25,21.12,9.71
03-May-2012,18.54,19.82,18.54,19.25,3.83
02-May-2012,17.82,18.61,17.82,18.54,4.04
30-Apr-2012,17.61,18.52,17.61,17.82,1.19
28-Apr-2012,18.55,18.55,17.59,17.61,-5.07
27-Apr-2012,18.74,19.18,17.85,17.89,-4.54
26-Apr-2012,19.33,19.45,18.31,18.74,-3.05
25-Apr-2012,17.76,20.4,17.76,18.94,6.64
24-Apr-2012,21.57,21.57,19.13,19.25,-10.76
23-Apr-2012,20.09,21.57,19.71,21.57,7.37
20-Apr-2012,19.35,20.75,19.02,20.09,3.82
19-Apr-2012,20.03,20.03,18.99,19.35,-3.39
18-Apr-2012,18.93,20.2,18.93,20.03,5.81
17-Apr-2012,22.23,22.75,20.29,20.31,-8.64
16-Apr-2012,22.75,23.29,22.23,22.23,-2.29
13-Apr-2012,19.86,23.16,19.86,22.75,14.55
12-Apr-2012,22.29,22.29,21.72,21.78,-2.29
11-Apr-2012,21.92,22.75,21.65,22.29,1.69
10-Apr-2012,22.33,22.81,21.73,21.92,-1.84
09-Apr-2012,20.63,22.44,20.63,22.33,8.24
04-Apr-2012,20.01,20.85,20.01,20.63,3.10
03-Apr-2012,20.88,20.88,19.93,20.01,-4.17
02-Apr-2012,22.86,22.94,20.88,20.88,-8.66
30-Mar-2012,24.33,24.33,22.07,22.38,-8.01
29-Mar-2012,24.87,25.86,24.19,24.33,-2.17
28-Mar-2012,25.05,25.83,24.82,24.87,-0.72
27-Mar-2012,26.74,27.13,24.32,25.05,-6.32
26-Mar-2012,23.34,27.45,22.4,26.74,14.57
23-Mar-2012,24.77,24.77,22.89,23.34,-5.77
22-Mar-2012,21,24.77,20.59,24.77,17.95
21-Mar-2012,21.94,21.99,21,21,-4.28
20-Mar-2012,22.97,22.97,21.36,21.94,-4.48
19-Mar-2012,23.13,23.82,22.79,22.97,-0.69
16-Mar-2012,25.42,25.42,22.58,23.13,-9.01
15-Mar-2012,24.72,25.64,24.04,25.42,2.83
14-Mar-2012,24.75,25.09,23.03,24.72,-0.12
13-Mar-2012,26.27,26.27,24.64,24.75,-5.79
12-Mar-2012,25.47,26.93,24.92,26.27,3.14
09-Mar-2012,26.33,26.33,24.6,25.47,-3.27
07-Mar-2012,27.34,27.34,25.97,26.33,-3.69
06-Mar-2012,28.92,28.92,26.05,27.34,-5.46
05-Mar-2012,28.2,29.55,28.2,28.92,2.55
03-Mar-2012,27.84,28.2,27.17,28.2,1.29
02-Mar-2012,27.67,28.37,26.62,27.84,0.61
01-Mar-2012,26.93,28.02,26.52,27.67,2.75
29-Feb-2012,25.85,27.09,24.69,26.93,4.18
28-Feb-2012,27.38,27.38,25.7,25.85,-5.59
27-Feb-2012,24.82,27.87,24.82,27.38,10.31
24-Feb-2012,24.33,25.79,23.59,24.82,2.01
23-Feb-2012,26.8,26.8,24.13,24.33,-9.22
22-Feb-2012,26.25,27.3,25.69,26.8,2.10
21-Feb-2012,24.18,27.18,24.18,26.25,8.56
17-Feb-2012,23.33,24.91,21.81,24.18,3.64
16-Feb-2012,22.1,23.88,20.3,23.33,5.57
15-Feb-2012,22.71,22.71,21.71,22.1,-2.69
14-Feb-2012,23.71,23.92,22.71,22.71,-4.22
13-Feb-2012,23.83,24.76,23.12,23.71,-0.50
10-Feb-2012,23.3,24.47,22.98,23.83,2.27
09-Feb-2012,24.27,24.61,23.25,23.3,-4.00
08-Feb-2012,24.91,25.01,24.17,24.27,-2.57
07-Feb-2012,24.66,25.15,23.69,24.91,1.01
06-Feb-2012,24.09,25.02,23.58,24.62,2.20
03-Feb-2012,23.69,24.49,23.35,24.09,1.69
02-Feb-2012,22.89,24.26,21.88,23.69,3.49
01-Feb-2012,22.66,23.49,22.17,22.89,1.02
31-Jan-2012,23.46,23.46,22.33,22.66,-3.41
30-Jan-2012,21.7,23.48,21.7,23.46,8.11
27-Jan-2012,21.02,22.2,20.68,21.7,3.24
25-Jan-2012,21.42,21.42,18.63,21.02,-1.87
24-Jan-2012,22.14,22.51,20.77,21.42,-3.25
23-Jan-2012,21.96,22.91,21.96,22.14,0.82
20-Jan-2012,21.68,22.33,18.01,21.96,1.29
19-Jan-2012,22.68,22.68,20.88,21.68,-4.41
18-Jan-2012,22.61,22.75,21.97,22.68,0.31
17-Jan-2012,24.07,24.07,22.48,22.61,-6.07
16-Jan-2012,23.48,24.96,23.22,24.07,2.51
13-Jan-2012,24.03,24.15,23.23,23.48,-2.29
12-Jan-2012,24.54,24.85,23.77,24.03,-2.08
11-Jan-2012,24,24.64,23.32,24.54,2.25
10-Jan-2012,25.68,25.68,23.96,24,-6.54
09-Jan-2012,25.65,26.54,24.91,25.68,0.12
07-Jan-2012,25.46,25.76,24.6,25.65,0.75
06-Jan-2012,25.91,26.44,25.09,25.46,-1.74
05-Jan-2012,26.41,26.6,25.72,25.91,-1.89
04-Jan-2012,26.16,26.84,25.6,26.41,0.96
03-Jan-2012,27.53,27.53,25.99,26.16,-4.98
02-Jan-2012,27.11,28.68,27.11,27.53,1.55
30-Dec-2011,26.62,27.79,26.25,27.11,1.84
29-Dec-2011,26.74,27.55,26.43,26.62,-0.45
28-Dec-2011,26.29,27.24,25.94,26.74,1.71
27-Dec-2011,26.6,27.01,26.03,26.29,-1.17
26-Dec-2011,26.99,27.97,26.31,26.6,-1.44
23-Dec-2011,26.84,27.91,25.81,27.39,2.05
22-Dec-2011,27.31,28.23,26.58,26.84,-1.72
21-Dec-2011,28.81,29.88,27.53,27.53,-4.44
20-Dec-2011,30.58,31.02,29.54,30.53,-0.16
19-Dec-2011,29.69,31.27,29.69,30.58,3.00
16-Dec-2011,27.48,29.69,27.48,29.69,8.04
15-Dec-2011,28.79,30.26,27.98,28.81,0.07
14-Dec-2011,28.08,29.35,28.08,28.79,2.53
13-Dec-2011,28.47,29.61,28.11,28.11,-1.26
12-Dec-2011,27.21,30,27.21,29.27,7.57
09-Dec-2011,28.03,29.98,28.03,29.53,5.35
08-Dec-2011,25,29,25,28.58,14.32
07-Dec-2011,24.52,26.58,24.52,26.46,7.91
05-Dec-2011,23.4,25.75,23.4,25.02,6.92
02-Dec-2011,24.09,24.9,23.38,23.99,-0.42
01-Dec-2011,26.55,26.55,23.37,25.02,-5.76
30-Nov-2011,26.46,27.85,26.15,26.55,0.34
29-Nov-2011,26.64,28.15,26.2,26.87,0.86
28-Nov-2011,28.63,28.77,26.64,26.64,-6.95
25-Nov-2011,27.95,30.13,27.95,29.12,4.19
24-Nov-2011,24.84,32.52,24.84,27.95,12.52
23-Nov-2011,27.35,32.71,26.98,30.68,12.18
22-Nov-2011,22.64,28.9,22.64,27.35,20.80
21-Nov-2011,23.07,28.69,23.07,28.61,24.01
18-Nov-2011,26.92,28.23,26.28,26.58,-1.26
17-Nov-2011,25.04,27.27,24.73,26.92,7.51
16-Nov-2011,25.97,27.22,24.93,25.04,-3.58
15-Nov-2011,25.29,26.03,24.43,25.97,2.69
14-Nov-2011,24.74,25.47,24,25.29,2.22
11-Nov-2011,24.3,25.93,24.27,24.74,1.81
09-Nov-2011,23.71,24.82,20.16,24.3,2.49
08-Nov-2011,20.75,24.74,20.75,23.71,14.27
04-Nov-2011,21.13,23.88,21.13,23.43,10.88
03-Nov-2011,24.89,26.18,24.42,24.66,-0.92
02-Nov-2011,24.02,24.92,23.57,24.89,3.62
01-Nov-2011,20.73,24.6,20.73,24.02,15.87
31-Oct-2011,20.27,22.79,20.27,22.66,11.79
28-Oct-2011,22.69,22.69,20.57,20.89,-7.93
26-Oct-2011,22.31,22.69,22.01,22.69,1.70
25-Oct-2011,25.22,25.22,22,22.31,-11.54
24-Oct-2011,26.3,26.3,24.58,25.22,-4.11
21-Oct-2011,25.6,26.7,24.39,26.3,2.73
20-Oct-2011,24.05,26.54,19.6,25.6,6.44
19-Oct-2011,25.9,25.9,23.53,24.05,-7.14
18-Oct-2011,25.43,26.59,25.33,25.9,1.85
17-Oct-2011,25.98,26.53,25,25.43,-2.12
14-Oct-2011,28.24,28.31,25.73,25.98,-8.00
13-Oct-2011,28.41,28.54,27.42,28.24,-0.60
12-Oct-2011,30.3,30.3,28.01,28.41,-6.24
11-Oct-2011,30.03,30.95,28.15,30.3,0.90
10-Oct-2011,33.02,33.71,30.03,30.03,-9.06
07-Oct-2011,35.37,35.37,29.9,33.02,-6.64
05-Oct-2011,37.19,37.19,34.76,35.37,-4.89
04-Oct-2011,35.07,39.02,34.79,37.19,6.05
03-Oct-2011,31.94,36.05,31.94,35.07,9.80
30-Sep-2011,31.07,32.52,30.28,31.94,2.80
29-Sep-2011,32,32.81,30.5,31.07,-2.91
28-Sep-2011,32.01,34.11,31.03,32,-0.03
27-Sep-2011,35.43,35.43,31.24,32.01,-9.65
26-Sep-2011,35.16,38.19,34.47,35.43,0.77
23-Sep-2011,33.88,37.55,33.52,35.16,3.78
22-Sep-2011,27.67,34.92,27.67,33.88,22.44
21-Sep-2011,27.25,28.17,25.99,27.67,1.54
20-Sep-2011,29.6,29.6,27.01,27.25,-7.94
19-Sep-2011,28.45,30.75,27.56,29.6,4.04
16-Sep-2011,30.79,30.79,28.37,28.45,-7.60
15-Sep-2011,32.45,33.72,29.91,30.79,-5.12
14-Sep-2011,32.77,34.74,31.24,32.45,-0.98
13-Sep-2011,32.75,33.71,29.42,32.77,0.06
12-Sep-2011,28.15,32.92,27.31,32.75,16.34
09-Sep-2011,27.64,28.28,26.15,28.15,1.85
08-Sep-2011,27.86,28.67,26.98,27.64,-0.79
07-Sep-2011,28.66,28.77,27.4,27.86,-2.79
06-Sep-2011,27.83,30.5,26.81,28.66,2.98
05-Sep-2011,26.09,28.32,26.09,27.83,6.67
02-Sep-2011,24.88,26.37,24.01,26.09,4.86
30-Aug-2011,26.07,26.4,24.4,24.88,-4.56
29-Aug-2011,33.26,33.26,25.66,26.07,-21.62
26-Aug-2011,27.94,33.26,27.75,33.26,19.04
25-Aug-2011,28.6,30.34,26.41,27.94,-2.31
24-Aug-2011,25.92,29.22,24.93,28.6,10.34
23-Aug-2011,27.08,29.06,25.23,25.92,-4.28
22-Aug-2011,29.19,30.35,27.03,27.08,-7.23
19-Aug-2011,27.45,31.13,25.9,29.19,6.34
18-Aug-2011,25.48,27.87,22.35,27.45,7.73
17-Aug-2011,26.46,26.46,24.53,25.48,-3.70
16-Aug-2011,27.02,27.13,24.99,26.46,-2.07
12-Aug-2011,29.09,29.09,25.65,27.02,-7.12
11-Aug-2011,28.95,29.49,27.4,29.09,0.48
10-Aug-2011,34.88,34.88,26.09,28.95,-17.00
09-Aug-2011,28.78,37,28.78,34.88,21.20
08-Aug-2011,24.9,29.65,24.9,28.78,15.58
05-Aug-2011,20.22,26.4,19.84,24.9,23.15
04-Aug-2011,19.43,20.28,19.26,20.22,4.07
03-Aug-2011,19.15,19.99,18.98,19.48,1.72
02-Aug-2011,18.78,19.51,18.38,19.15,1.97
01-Aug-2011,19.77,19.77,18.58,18.78,-5.01
29-Jul-2011,18.51,19.88,18.39,19.77,6.81
28-Jul-2011,18.25,19.04,18.25,18.51,1.42
27-Jul-2011,19.3,19.36,18.13,18.25,-5.44
26-Jul-2011,19.2,19.59,18.41,19.3,0.52
25-Jul-2011,17.91,19.23,16.55,19.2,7.20
22-Jul-2011,18.75,18.75,17.27,17.91,-4.48
21-Jul-2011,19.11,19.16,18.64,18.75,-1.88
